DEM,NDVI,slope,erosion_label
405,0.1989388018846511,119.0,1
153,0.2431868761777877,252.0,1
1786,0.2921527028083801,1633.0,1
474,0.2036018818616867,1312.0,1
1251,0.3451912999153137,777.0,0
104,0.1894450634717941,1147.0,1
111,0.1101497337222099,7.0,0
117,0.1779919564723968,6.0,0
132,0.1974842697381973,15.0,0
241,0.2386218607425689,109.0,1
499,0.3274060785770416,258.0,0
238,0.2620989382266998,261.0,1
166,0.1963396966457367,72.0,1
194,0.2766646146774292,28.0,0
302,0.31003338098526,108.0,0
14,0.3283582031726837,288.0,0
316,0.2263856381177902,302.0,1
416,0.222876489162445,100.0,1
228,0.2350791692733764,188.0,1
85,0.2223079800605774,143.0,1
188,0.2778413593769073,103.0,1
95,0.3670584261417389,93.0,0
587,0.195444643497467,492.0,1
893,0.4639615714550018,306.0,0
285,0.2103665620088577,608.0,1
236,0.2061546146869659,49.0,1
159,0.2226917445659637,77.0,1
171,0.1186103820800781,12.0,0
2981,0.2784073650836944,2810.0,1
13,0.2154757529497146,2968.0,1
394,0.3730805218219757,381.0,0
392,0.2560737431049347,2.0,0
8,0.3775192201137543,384.0,0
51,0.3476134240627289,43.0,0
454,0.1431623995304107,403.0,1
70,0.2576638758182525,384.0,1
438,0.3572049736976623,368.0,0
480,0.221235767006874,42.0,1
114,0.3854106962680816,366.0,0
267,0.1985559612512588,153.0,1
258,0.2897080183029175,9.0,0
192,0.0729796588420867,66.0,1
662,0.3893096148967743,470.0,0
117,0.2063220888376236,545.0,1
307,0.1783432513475418,190.0,1
205,0.3194487392902374,102.0,0
166,0.1949541270732879,39.0,1
116,0.3103535175323486,50.0,0
319,0.5154260396957397,203.0,0
30,0.1997004747390747,289.0,1
374,0.4752894043922424,344.0,0
489,0.0707693770527839,115.0,1
302,0.5490909218788147,187.0,0
254,0.2680632770061493,48.0,1
97,0.1584762185811996,157.0,1
351,0.1632038503885269,254.0,1
258,0.2099049389362335,93.0,1
520,0.2025965452194214,262.0,1
399,0.2801724076271057,121.0,1
44,0.2669051885604858,355.0,1
482,0.2442750781774521,438.0,1
654,0.384324848651886,172.0,0
438,0.4661895036697387,216.0,0
161,0.2995312809944153,277.0,1
45,0.3466800153255462,116.0,0
225,0.5082082152366638,180.0,0
118,0.0735741183161735,107.0,1
239,0.2695984840393066,121.0,1
177,0.2447129935026168,62.0,1
479,0.4160477817058563,302.0,0
1121,0.4947598874568939,642.0,0
412,0.2710020840167999,709.0,1
305,0.2531969249248504,107.0,1
61,0.2895369827747345,244.0,1
822,0.2178490906953811,761.0,1
567,0.1743581593036651,255.0,1
7,0.0135144758969545,560.0,1
250,0.0787818655371666,243.0,1
81,0.0280656311661005,169.0,1
130,0.2487164288759231,49.0,1
4653,-0.032162070274353,4523.0,1
127,0.1478365361690521,4526.0,1
289,0.1641153395175933,162.0,1
4907,0.0383845120668411,4618.0,1
471,0.2144094109535217,4436.0,1
486,0.1845100224018097,15.0,0
179,0.0944942235946655,307.0,1
1646,0.3764922320842743,1467.0,0
456,0.4808010160923004,1190.0,0
117,0.3520926237106323,339.0,0
107,0.093621127307415,10.0,0
2149,0.2982622683048248,2042.0,1
297,0.1582296788692474,1852.0,1
5276,-0.0189022999256849,4979.0,1
605,0.2378458380699157,4671.0,1
86,0.2576580345630646,519.0,1
148,0.3467417657375335,62.0,0
46,0.3043909668922424,102.0,0
142,0.2410583049058914,96.0,1
123,0.4309009313583374,19.0,0
128,0.43484628200531,5.0,0
5,0.3391089141368866,123.0,0
433,0.2169505208730697,428.0,1
350,0.255935937166214,83.0,1
191,0.2711977362632751,159.0,1
337,0.2374957650899887,146.0,1
360,0.2479526102542877,23.0,0
390,0.4524403214454651,30.0,0
251,0.3007160723209381,139.0,0
15,0.3663986623287201,236.0,0
155,0.1265073418617248,140.0,1
5,0.0446007288992404,150.0,1
302,0.0897914916276931,297.0,1
1223,0.4042873382568359,921.0,0
317,0.1640336811542511,906.0,1
344,0.2737649381160736,27.0,0
145,0.4236810207366943,199.0,0
143,0.1896258890628814,2.0,0
174,0.3016058802604675,31.0,0
117,0.1928465068340301,57.0,1
441,0.2174338698387146,324.0,1
2030,0.396043449640274,1589.0,0
322,0.2867507040500641,1708.0,1
403,0.2809767425060272,81.0,1
572,0.2258561104536056,169.0,1
104,0.2661915123462677,468.0,1
25,0.5893605351448059,79.0,0
1420,0.302039623260498,1395.0,0
581,0.1629073023796081,839.0,1
5,0.4262314140796661,576.0,0
217,0.0881277620792388,212.0,1
207,0.234011560678482,10.0,0
16,0.2039020657539367,191.0,1
514,0.1801778078079223,498.0,1
45,-0.0980509370565414,469.0,1
1619,0.3058245182037353,1574.0,0
550,0.2386524081230163,1069.0,1
958,0.3551689982414245,408.0,0
922,0.2175221592187881,36.0,1
564,0.2210269719362259,358.0,1
210,0.267613410949707,354.0,1
497,0.274746686220169,287.0,1
52,0.2405294477939605,445.0,1
231,0.2867075800895691,179.0,1
297,0.2061939984560012,66.0,1
192,0.3167547285556793,105.0,0
363,0.3665669560432434,171.0,0
490,0.1979773789644241,127.0,1
33,0.258053570985794,457.0,1
381,0.1710001826286316,348.0,1
5,0.3200599253177643,376.0,0
83,0.3157894611358642,78.0,0
1758,0.4803332686424255,1675.0,0
359,0.2838247716426849,1399.0,1
7,0.1552767157554626,352.0,1
250,0.097457081079483,243.0,1
4,-0.0225454606115818,246.0,1
572,0.2539149820804596,568.0,1
376,0.3159277439117431,196.0,0
152,0.3042188286781311,224.0,0
376,0.3874704241752624,224.0,0
1281,0.401149183511734,905.0,0
270,0.3949152529239654,1011.0,0
278,0.2794261574745178,8.0,0
266,0.1079523339867591,12.0,0
119,0.3540017306804657,147.0,0
179,0.2757076919078827,60.0,1
133,0.2504230141639709,46.0,1
575,0.2031981348991394,442.0,1
113,0.2606463134288788,462.0,1
114,0.1827912777662277,1.0,0
46,0.2861452102661133,68.0,1
118,0.2672707736492157,72.0,1
295,0.1021547317504882,177.0,1
165,0.512381374835968,130.0,0
468,0.1669876724481582,303.0,1
388,0.2031359374523162,80.0,1
486,0.1911769211292266,98.0,1
181,0.2350517809391021,305.0,1
161,0.303311139345169,20.0,0
7,0.1791618466377258,154.0,1
19,0.3323838412761688,12.0,0
48,0.2218038886785507,29.0,0
290,0.2612909972667694,242.0,1
280,0.2451343089342117,10.0,0
629,0.1762817502021789,349.0,1
706,0.4139929413795471,77.0,0
460,0.2360731363296508,246.0,1
1082,0.5306345820426941,622.0,0
345,0.2067750990390777,737.0,1
268,0.1336665600538253,77.0,1
110,0.4513553380966186,158.0,0
885,0.3932873606681824,775.0,0
178,0.260459303855896,707.0,1
8,0.1788285672664642,170.0,1
81,0.4220836460590362,73.0,0
269,0.219441756606102,188.0,1
1399,0.2884017825126648,1130.0,1
291,0.0919310003519058,1108.0,1
333,0.2832670509815216,42.0,1
368,0.21768818795681,35.0,1
51,0.3141945898532867,317.0,0
53,0.3805955052375793,2.0,0
82,0.2118579596281051,29.0,0
303,0.2211895883083343,221.0,1
1191,0.4211620390415191,888.0,0
360,0.2617413997650146,831.0,1
253,0.1972545534372329,107.0,1
424,0.2723349034786224,171.0,1
476,0.1887942403554916,52.0,1
437,0.3921071588993072,39.0,0
343,0.2340970784425735,94.0,1
398,0.2866557240486145,55.0,1
100,0.3158273994922638,298.0,0
75,0.2383345365524292,25.0,0
336,0.1322786659002304,261.0,1
134,0.3216687738895416,202.0,0
297,0.207791730761528,163.0,1
156,0.1155893132090568,141.0,1
1003,0.4770094156265259,847.0,0
520,0.5186126232147217,483.0,0
470,0.2697409987449646,50.0,1
476,0.2020981162786483,6.0,0
914,0.4704679250717163,438.0,0
910,0.2282936573028564,4.0,0
222,0.2036298662424087,688.0,1
174,0.3984403908252716,48.0,0
10,0.3594249188899994,164.0,0
238,0.3048930764198303,228.0,0
91,0.2435233145952224,147.0,1
663,0.5343339443206787,572.0,0
494,0.2571491301059723,169.0,1
675,0.1705783754587173,181.0,1
628,0.232539564371109,47.0,1
744,0.1922474503517151,116.0,1
372,0.2776443064212799,372.0,1
278,0.1991313844919204,94.0,1
38,0.3598074615001678,240.0,0
657,0.2252322733402252,619.0,1
298,0.1531126052141189,359.0,1
557,0.1573301553726196,259.0,1
5170,-0.0231420937925577,4613.0,1
5206,-0.0263696424663066,36.0,1
6,0.4431422352790832,5200.0,0
267,0.2375737130641937,261.0,1
2324,0.3297377824783325,2057.0,0
1094,0.3007299304008484,1230.0,0
288,0.2370877563953399,806.0,1
84,0.3683609366416931,204.0,0
243,0.3336040675640106,159.0,0
57,0.3056141138076782,186.0,0
598,0.2326216399669647,541.0,1
472,0.170681431889534,126.0,1
422,0.2626913487911224,50.0,1
245,0.5082306265830994,177.0,0
23,0.2319210469722747,222.0,1
51,0.2735792696475982,28.0,0
174,0.1619202643632888,123.0,1
751,0.2667815387248993,577.0,1
570,0.1840145885944366,181.0,1
414,0.2740624845027923,156.0,1
11,0.3616009652614593,403.0,0
567,0.1707297563552856,556.0,1
169,0.4133276343345642,398.0,0
389,0.4320382177829742,220.0,0
59,0.2368247509002685,330.0,1
155,0.3592647910118103,96.0,0
418,0.2673633694648742,263.0,1
503,0.170187622308731,85.0,1
340,0.218389943242073,163.0,1
7,0.5323209166526794,333.0,0
524,0.194594919681549,517.0,1
165,0.2521495819091797,359.0,1
500,0.1888637095689773,335.0,1
267,0.2166400849819183,233.0,1
764,0.2007407397031784,497.0,1
363,0.5586231350898743,401.0,0
298,0.140981987118721,65.0,1
660,0.1855346262454986,362.0,1
346,0.2118874788284301,314.0,1
737,0.1578544080257415,391.0,1
162,0.3423620760440826,575.0,0
714,0.3005902171134949,552.0,0
91,0.1517537981271743,623.0,1
443,0.2163170874118805,352.0,1
428,0.2642634212970733,15.0,0
236,0.2628381550312042,192.0,1
7,0.391827791929245,229.0,0
727,0.1616944521665573,720.0,1
673,0.239152044057846,54.0,1
340,0.1600332111120224,333.0,1
800,0.3794549405574798,460.0,0
3875,0.1420717239379882,3075.0,1
52,0.2651515007019043,3823.0,1
75,0.2995038330554962,23.0,0
188,0.2236194610595703,113.0,1
252,0.1944497227668762,64.0,1
340,0.2830100357532501,88.0,1
447,0.4460726976394653,107.0,0
623,0.2064090818166732,176.0,1
103,0.2209595888853073,520.0,1
154,0.1963743865489959,51.0,1
157,0.2350782305002212,3.0,0
139,0.5201748013496399,18.0,0
105,0.2300944626331329,34.0,1
14,0.4232982695102691,91.0,0
248,0.1651099473237991,234.0,1
433,0.3469704091548919,185.0,0
209,0.3443557620048523,224.0,0
354,0.2097457647323608,145.0,1
215,0.2092894911766052,139.0,1
512,0.1788700819015503,297.0,1
276,0.2369420975446701,236.0,1
36,0.4569918811321258,240.0,0
693,0.3853921294212341,657.0,0
377,0.2338068932294845,316.0,1
529,0.261050134897232,152.0,1
622,0.2464944720268249,93.0,1
375,0.3305284380912781,247.0,0
81,-0.0543073639273643,294.0,1
161,0.2328003346920013,80.0,1
263,0.1113161444664001,102.0,1
174,0.1223236992955207,89.0,1
74,0.3045538067817688,100.0,0
25,0.2553116083145141,49.0,1
57,0.3535206019878387,32.0,0
195,0.2614965736865997,138.0,1
429,0.4413435459136963,234.0,0
252,0.2170542627573013,177.0,1
385,0.2851241528987884,133.0,1
469,0.3981389701366424,84.0,0
440,0.3741661608219147,29.0,0
48,0.1770466119050979,392.0,1
142,0.1434993147850036,94.0,1
26,0.2442234456539154,116.0,1
5342,-0.0254462957382202,5316.0,1
863,0.3750439286231994,4479.0,0
4731,0.011018069460988,3868.0,1
213,0.312006264925003,4518.0,0
167,0.1939477324485778,46.0,1
91,0.1839169114828109,76.0,1
213,0.2199853062629699,122.0,1
36,0.3099957704544067,177.0,0
163,0.2425004839897155,127.0,1
300,0.2195447236299514,137.0,1
523,0.2667203843593597,223.0,1
143,0.1495566815137863,380.0,1
198,0.1625133752822876,55.0,1
96,0.2889476418495178,102.0,1
409,0.1595774441957473,313.0,1
117,0.1325738281011581,292.0,1
47,0.4673816263675689,70.0,0
152,0.1765871495008468,105.0,1
168,0.1835658103227615,16.0,0
181,0.227895438671112,13.0,0
92,0.245637908577919,89.0,1
424,0.2066313177347183,332.0,1
43,0.3616175055503845,381.0,0
21,0.2733058631420135,22.0,0
144,0.2956431806087494,123.0,1
316,0.296685516834259,172.0,1
631,0.2130399495363235,315.0,1
210,0.2865388095378876,421.0,1
212,0.1536139845848083,2.0,0
422,0.219943106174469,210.0,1
142,0.2903031408786773,280.0,1
370,0.4218301177024841,228.0,0
5124,-0.0305013433098793,4754.0,1
223,0.2408183515071869,4901.0,1
789,0.2211852222681045,566.0,1
507,0.3018726706504822,282.0,0
160,0.2785136103630066,347.0,1
156,0.0892530754208564,4.0,0
190,0.3135064542293548,34.0,0
130,0.436788260936737,60.0,0
45,0.3535929024219513,85.0,0
37,0.3214631080627441,8.0,0
5756,-0.0177186001092195,5719.0,1
7,0.3550181984901428,5749.0,0
203,0.2961253225803375,196.0,1
26,0.3373412191867828,177.0,0
350,0.3155715465545654,324.0,0
32,0.2537965178489685,318.0,1
458,0.2140652686357498,426.0,1
191,0.4152662456035614,267.0,0
8,0.3491601347923279,183.0,0
259,0.2636032104492187,251.0,1
316,0.2549255788326263,57.0,1
910,0.2038231194019317,594.0,1
151,0.3256511390209198,759.0,0
106,0.3546755909919739,45.0,0
938,0.3349090814590454,832.0,0
259,0.3320343196392059,679.0,0
7,0.1288381665945053,252.0,1
671,0.3257947564125061,664.0,0
262,0.2335694283246994,409.0,1
457,0.2487515658140182,195.0,1
418,0.2098341435194015,39.0,1
806,0.3470901548862457,388.0,0
1015,0.4436617493629455,209.0,0
494,0.1347911804914474,521.0,1
172,0.2779281139373779,322.0,1
725,0.3042641580104828,553.0,0
159,0.2386219948530197,566.0,1
392,0.377554327249527,233.0,0
252,0.0981179401278495,140.0,1
623,0.1693647503852844,371.0,1
128,0.2603371739387512,495.0,1
27,0.2274847030639648,101.0,1
349,0.2842885553836822,322.0,1
165,0.2713683545589447,184.0,1
262,0.2317284345626831,97.0,1
197,0.2348903119564056,65.0,1
745,0.36065673828125,548.0,0
208,0.1747646331787109,537.0,1
396,0.2388204336166381,188.0,1
500,0.2128727436065673,104.0,1
287,0.1392697393894195,213.0,1
249,0.1704513877630233,38.0,1
121,0.2833061516284942,128.0,1
680,0.2435643523931503,559.0,1
160,0.0993749499320983,520.0,1
513,0.3746374845504761,353.0,0
119,0.3028612434864044,394.0,0
9,0.1469519436359405,110.0,1
517,0.223864197731018,508.0,1
327,0.3759499192237854,190.0,0
172,0.2753356695175171,155.0,1
39,0.5594951510429382,133.0,0
628,0.2183803468942642,589.0,1
352,0.2547567784786224,276.0,1
190,0.1849613487720489,162.0,1
179,0.1672589480876922,11.0,0
47,0.3228948712348938,132.0,0
154,0.5407912135124207,107.0,0
293,0.2893114686012268,139.0,1
112,0.1795563995838165,181.0,1
97,0.2463323026895523,15.0,0
519,0.1789144873619079,422.0,1
5374,-0.0218826401978731,4855.0,1
39,0.3757939338684082,5335.0,0
198,0.2280085682868957,159.0,1
431,0.4115468263626098,233.0,0
224,0.2053379863500595,207.0,1
380,0.2707516849040985,156.0,1
101,0.501937985420227,279.0,0
25,0.3296387791633606,76.0,0
801,0.3314906358718872,776.0,0
507,0.1696094125509262,294.0,1
501,0.3145121335983276,6.0,0
277,0.354032963514328,224.0,0
417,0.1657731384038925,140.0,1
280,0.167442962527275,137.0,1
157,0.3160721063613891,123.0,0
317,0.252490371465683,160.0,1
752,0.3745158016681671,435.0,0
99,0.3311938345432281,653.0,0
185,0.1888033002614975,86.0,1
4744,-0.0279023423790931,4559.0,1
207,0.2268768101930618,4537.0,1
297,0.219639390707016,90.0,1
422,0.2117846608161926,125.0,1
256,0.2233359068632125,166.0,1
164,0.2542436718940735,92.0,1
531,0.2081555128097534,367.0,1
519,0.3628354072570801,12.0,0
541,0.1368191838264465,22.0,0
494,0.1628877222537994,47.0,1
229,0.1905375570058822,265.0,1
317,0.2631207108497619,88.0,1
166,0.2369531095027923,151.0,1
92,0.2350382655858993,74.0,1
365,0.3013230860233307,273.0,0
279,0.1581125408411026,86.0,1
313,0.2829475700855255,34.0,1
825,0.1340861469507217,512.0,1
235,0.1086196228861808,590.0,1
466,0.2012142241001129,231.0,1
58,0.3098125755786896,408.0,0
177,0.2333025783300399,119.0,1
319,0.464860737323761,142.0,0
1458,0.4746177494525909,1139.0,0
243,0.2721228301525116,1215.0,1
165,0.3916217982769012,78.0,0
476,0.2069970816373825,311.0,1
5,0.0729881450533866,471.0,1
320,0.1357736140489578,315.0,1
635,0.2874327003955841,315.0,1
185,0.343854010105133,450.0,0
62,0.3641509115695953,123.0,0
189,0.2699719667434692,127.0,1
72,0.2304740995168686,117.0,1
320,0.2206025272607803,248.0,1
182,0.2317174226045608,138.0,1
126,0.3476982712745666,56.0,0
203,0.2828975021839142,77.0,1
104,0.3704695701599121,99.0,0
287,0.1176246181130409,183.0,1
291,0.2092571258544922,4.0,0
373,0.3267163038253784,82.0,0
525,0.2009635269641876,152.0,1
187,0.2817650735378265,338.0,1
143,0.2419889569282531,44.0,1
300,0.1099873557686805,157.0,1
387,0.2540360987186432,87.0,1
510,0.3882873058319092,123.0,0
55,0.2925066649913788,455.0,1
725,0.164450004696846,670.0,1
578,0.3381631076335907,147.0,0
710,0.3556357324123382,132.0,0
137,0.2086761146783828,573.0,1
810,0.3592416942119598,673.0,0
23,0.3495419323444366,787.0,0
414,0.2271223813295364,391.0,1
176,0.1456651985645294,238.0,1
73,0.5197969079017639,103.0,0
46,0.3320505917072296,27.0,0
214,0.1393609046936035,168.0,1
157,0.2917000353336334,57.0,1
46,0.3105502128601074,111.0,0
257,0.1461056619882583,211.0,1
74,0.3043023943901062,183.0,0
128,0.4367714524269104,54.0,0
454,0.4193576574325561,326.0,0
632,0.2408025562763214,178.0,1
755,0.2089403122663498,123.0,1
89,0.2206106930971145,666.0,1
80,0.1876458972692489,9.0,0
468,0.1723735481500625,388.0,1
927,0.5309011340141296,459.0,0
305,0.3278935551643371,622.0,0
197,0.1350486576557159,108.0,1
382,0.326887309551239,185.0,0
456,0.2594703435897827,74.0,1
511,0.228705495595932,55.0,1
277,0.2107970714569091,234.0,1
515,0.2628777325153351,238.0,1
286,0.193451702594757,229.0,1
501,0.2846872806549072,215.0,1
573,0.1198674291372299,72.0,1
586,0.2555752992630005,13.0,0
157,0.1994905471801757,429.0,1
55,0.4426274597644806,102.0,0
348,0.2718002796173095,293.0,1
170,0.2126995772123336,178.0,1
464,0.1715583354234695,294.0,1
624,0.2592110335826874,160.0,1
166,0.2126601338386535,458.0,1
394,0.2241619974374771,228.0,1
28,0.263183981180191,366.0,1
482,0.1822801083326339,454.0,1
187,0.2571915090084076,295.0,1
204,0.2303482890129089,17.0,0
474,0.2020232528448104,270.0,1
198,0.0835727676749229,276.0,1
36,0.2873363792896271,162.0,1
307,0.1923151761293411,271.0,1
113,0.391523003578186,194.0,0
1997,0.4339653253555298,1884.0,0
1083,0.3916730880737304,914.0,0
581,0.4392124712467193,502.0,0
386,0.1150220856070518,195.0,1
137,0.2047151327133178,249.0,1
105,0.1349869519472122,32.0,1
309,0.0356499813497066,204.0,1
339,0.1523569077253341,30.0,0
336,0.1198162883520126,3.0,0
456,0.2037596702575683,120.0,1
305,0.3176552057266235,151.0,0
227,0.1776706278324127,78.0,1
921,0.5445734858512878,694.0,0
97,0.2312572002410888,824.0,1
461,0.1727383583784103,364.0,1
388,0.2435866743326187,73.0,1
33,0.423313707113266,355.0,0
233,0.0917167514562606,200.0,1
305,0.2930056750774383,72.0,1
365,0.3529746830463409,60.0,0
340,0.3628658950328827,25.0,0
553,0.198955163359642,213.0,1
210,0.2407979369163513,343.0,1
472,0.2632035911083221,262.0,1
470,0.3231391906738281,2.0,0
249,0.1929538697004318,221.0,1
741,0.1782513409852981,492.0,1
637,0.3041482269763946,104.0,0
51,0.2813039422035217,586.0,1
26,0.2749606370925903,25.0,0
57,0.1344534456729889,31.0,1
131,0.2224651724100113,74.0,1
185,0.0615280605852603,54.0,1
293,0.2477302849292755,108.0,1
173,0.1970098912715912,120.0,1
234,0.2622876465320587,61.0,1
252,0.2216042131185531,18.0,0
352,0.2329008430242538,100.0,1
128,0.2412854135036468,224.0,1
220,0.3151213228702545,92.0,0
184,0.1408912390470504,36.0,1
316,0.55589359998703,132.0,0
5274,0.0431988574564456,4958.0,1
61,0.3009220361709595,5213.0,0
18,0.1389515995979309,43.0,1
261,0.4520295262336731,243.0,0
564,0.2230501770973205,303.0,1
13,0.2477829903364181,551.0,1
235,0.3376729190349579,222.0,0
532,0.3921032845973968,297.0,0
59,0.3059757947921753,473.0,0
136,0.4963937103748321,77.0,0
90,0.221044659614563,46.0,1
139,0.2143849432468414,49.0,1
1379,0.3838155567646026,1240.0,0
150,0.2395214438438415,1229.0,1
112,0.3226611316204071,38.0,0
2477,0.3325454890727997,2365.0,0
481,0.2202005833387375,1996.0,1
210,0.1104986891150474,271.0,1
495,0.2593957781791687,285.0,1
1395,0.5200486183166504,900.0,0
170,0.1777809113264084,1225.0,1
63,0.1797163337469101,107.0,1
219,0.2025344371795654,156.0,1
571,0.3226341307163238,352.0,0
594,0.2277376502752304,23.0,0
290,0.273215651512146,304.0,1
197,0.0887093916535377,93.0,1
325,0.1740829348564148,128.0,1
497,0.1619452387094497,172.0,1
356,0.3168747425079345,141.0,0
238,0.350665807723999,118.0,0
645,0.278653472661972,407.0,1
453,0.4476394951343536,192.0,0
584,0.2493800818920135,131.0,1
208,0.4161575138568878,376.0,0
248,0.1977856904268264,40.0,1
264,0.2901219427585602,16.0,0
4,-0.0316975712776184,260.0,1
146,0.2705062329769134,142.0,1
229,0.2309310883283615,83.0,1
188,0.2183019965887069,41.0,1
437,0.2371407896280288,249.0,1
745,0.5447222590446472,308.0,0
726,0.2469215840101242,19.0,0
150,0.2306004464626312,576.0,1
323,0.1988383382558822,173.0,1
21,0.2179531902074813,302.0,1
403,0.4027771353721618,382.0,0
308,0.3307209014892578,95.0,0
599,0.483993262052536,291.0,0
322,0.2935197055339813,277.0,1
265,0.262898325920105,57.0,1
437,0.1849518418312072,172.0,1
526,0.1323193907737732,89.0,1
569,0.2389380484819412,43.0,1
35,0.1784415394067764,534.0,1
2613,0.418297678232193,2578.0,0
351,0.1631051003932953,2262.0,1
226,0.2366289943456649,125.0,1
197,0.0771742314100265,29.0,0
188,0.2827791571617126,9.0,0
83,0.1017587929964065,105.0,1
106,0.1577637195587158,23.0,0
267,0.1278688907623291,161.0,1
821,0.2941699922084808,554.0,1
197,0.1322579830884933,624.0,1
83,0.370490550994873,114.0,0
208,0.2322387844324112,125.0,1
66,0.0732283443212509,142.0,1
346,0.1994795650243759,280.0,1
84,0.2976480424404144,262.0,1
430,0.1850282549858093,346.0,1
398,0.2736648619174957,32.0,1
414,0.4462923109531402,16.0,0
205,0.2240663915872573,209.0,1
118,0.1116746813058853,87.0,1
6,0.4411257803440094,112.0,0
79,0.2151560336351394,73.0,1
345,0.2174239605665207,266.0,1
190,0.2562028765678406,155.0,1
517,0.3991197645664215,327.0,0
460,0.2880565524101257,57.0,1
80,0.2920927107334137,380.0,1
143,0.275537371635437,63.0,1
119,0.3038896322250366,24.0,0
434,0.2543520033359527,315.0,1
258,0.1691845506429672,176.0,1
431,0.286392867565155,173.0,1
375,0.2718068659305572,56.0,1
1947,0.5545171499252319,1572.0,0
77,0.2146829962730407,1870.0,1
51,0.3603067398071289,26.0,0
336,0.18862284719944,285.0,1
159,0.105349063873291,177.0,1
31,0.2533333301544189,128.0,1
140,0.2658863365650177,109.0,1
672,0.2451293915510177,532.0,1
285,0.1258070617914199,387.0,1
70,0.2054195702075958,215.0,1
456,0.3120964169502258,386.0,0
178,0.4626971781253814,278.0,0
127,0.2462815791368484,51.0,1
215,0.2586162984371185,88.0,1
98,0.3257158100605011,117.0,0
275,0.2645981013774872,177.0,1
633,0.1764688640832901,358.0,1
329,0.185746967792511,304.0,1
261,0.1780024021863937,68.0,1
203,0.3594534695148468,58.0,0
930,0.3920601308345794,727.0,0
544,0.132678136229515,386.0,1
9,0.4578917920589447,535.0,0
390,0.1503383219242096,381.0,1
654,0.160795122385025,264.0,1
32,0.2149265259504318,622.0,1
10,0.3272246122360229,22.0,0
95,0.2071888744831085,85.0,1
301,0.2548806071281433,206.0,1
703,0.1775547862052917,402.0,1
483,0.2645797729492187,220.0,1
2274,0.2449714094400406,1791.0,1
2337,0.2946805655956268,63.0,1
105,0.2250746339559555,2232.0,1
822,0.4931789934635162,717.0,0
46,0.2735577523708343,776.0,1
195,0.1879689842462539,149.0,1
475,0.2137132734060287,280.0,1
2,0.1865010112524032,473.0,1
190,0.1550112217664718,188.0,1
257,0.2183488458395004,67.0,1
299,0.2364786863327026,42.0,1
488,0.5087203979492188,189.0,0
234,0.0896108150482177,254.0,1
261,0.192535251379013,27.0,0
9,0.1505917459726333,252.0,1
529,0.1472628116607666,520.0,1
92,0.3311836123466491,437.0,0
433,0.180587962269783,341.0,1
652,0.2251312136650085,219.0,1
72,0.3649821281433105,580.0,0
370,0.2837378084659576,298.0,1
755,0.2452772408723831,385.0,1
412,0.1425924003124237,343.0,1
35,0.2984470129013061,377.0,1
2756,0.2667191326618194,2721.0,1
148,0.2957893311977386,2608.0,1
754,0.1983866542577743,606.0,1
290,0.1820719540119171,464.0,1
32,0.282938539981842,258.0,1
290,0.2393305301666259,258.0,1
177,0.3454078435897827,113.0,0
269,0.4694446325302124,92.0,0
507,0.2751091718673706,238.0,1
201,0.3428941369056701,306.0,0
618,0.2440966516733169,417.0,1
168,0.1987969577312469,450.0,1
175,0.1387572437524795,7.0,0
194,0.1082329526543617,19.0,0
76,0.2238163501024246,118.0,1
561,0.1645474880933761,485.0,1
335,0.4178044497966766,226.0,0
127,0.2731384932994842,208.0,1
338,0.2553078532218933,211.0,1
620,0.1859404444694519,282.0,1
252,0.1988336145877838,368.0,1
582,0.1659764051437378,330.0,1
717,0.3760177791118622,135.0,0
73,0.057218100875616,644.0,1
40,0.3207902908325195,33.0,0
121,0.2217127680778503,81.0,1
401,0.1797537058591842,280.0,1
382,0.1980936676263809,19.0,0
104,0.2328239530324936,278.0,1
1439,0.3593496680259704,1335.0,0
177,0.1129225641489029,1262.0,1
643,0.2949347496032715,466.0,1
595,0.3198724687099457,48.0,0
196,0.3795167803764343,399.0,0
42,0.2319467514753341,154.0,1
167,0.2531684637069702,125.0,1
1643,0.4741397500038147,1476.0,0
486,0.2735503017902374,1157.0,1
35,0.312999814748764,451.0,0
138,0.553130567073822,103.0,0
539,0.3044376671314239,401.0,0
644,0.1903271079063415,105.0,1
408,0.1981583535671234,236.0,1
340,0.1103979423642158,68.0,1
181,0.0704596489667892,159.0,1
654,0.492180585861206,473.0,0
281,0.1737361997365951,373.0,1
550,0.1770198196172714,269.0,1
125,0.2318719625473022,425.0,1
185,0.3464815318584442,60.0,0
483,0.264453113079071,298.0,1
293,0.3247654438018799,190.0,0
4117,-0.0065704900771379,3824.0,1
790,0.2627416551113128,3327.0,1
205,0.3763394057750702,585.0,0
240,0.2350876629352569,35.0,1
18,0.1970827132463455,222.0,1
427,0.3783691525459289,409.0,0
567,0.2372643500566482,140.0,1
289,0.2766329944133758,278.0,1
29,0.3501867949962616,260.0,0
6,0.2953121662139892,23.0,0
613,0.4729105830192566,607.0,0
20,0.3634686470031738,593.0,0
61,0.2477708756923675,41.0,1
102,0.2694678008556366,41.0,1
376,0.2221230864524841,274.0,1
136,0.3395686149597168,240.0,0
141,0.2273484021425247,5.0,0
19,0.2624749839305877,122.0,1
8,0.3287336826324463,11.0,0
268,0.1597482115030288,260.0,1
1101,0.4937655925750732,833.0,0
639,0.2461905628442764,462.0,1
545,0.304505318403244,94.0,0
